epoch num,accuracy
212.0,0.9525547445255474
213.0,0.9525547445255474
214.0,0.9525547445255474
215.0,0.9525547445255474
216.0,0.9525547445255474
217.0,0.9525547445255474
218.0,0.9525547445255474
219.0,0.9525547445255474
220.0,0.9525547445255474
221.0,0.9525547445255474
222.0,0.9525547445255474
223.0,0.9525547445255474
224.0,0.9525547445255474
225.0,0.9525547445255474
226.0,0.9525547445255474
227.0,0.9525547445255474
228.0,0.9525547445255474
229.0,0.9525547445255474
230.0,0.9525547445255474
231.0,0.9525547445255474
232.0,0.9525547445255474
233.0,0.9525547445255474
234.0,0.9525547445255474
235.0,0.9525547445255474
236.0,0.9525547445255474
237.0,0.9525547445255474
238.0,0.9525547445255474
239.0,0.9525547445255474
240.0,0.9525547445255474
241.0,0.9525547445255474
242.0,0.9525547445255474
243.0,0.9525547445255474
244.0,0.9525547445255474
245.0,0.9525547445255474
246.0,0.9525547445255474
247.0,0.9525547445255474
248.0,0.9525547445255474
249.0,0.9525547445255474
250.0,0.9525547445255474
251.0,0.9525547445255474
252.0,0.9525547445255474
253.0,0.9525547445255474
254.0,0.9525547445255474
255.0,0.9525547445255474
256.0,0.9525547445255474
257.0,0.9525547445255474
258.0,0.9525547445255474
259.0,0.9525547445255474
260.0,0.9525547445255474
261.0,0.9525547445255474
262.0,0.9525547445255474
263.0,0.9525547445255474
264.0,0.9525547445255474
265.0,0.9525547445255474
266.0,0.9525547445255474
267.0,0.9525547445255474
268.0,0.9525547445255474
269.0,0.9525547445255474
270.0,0.9525547445255474
271.0,0.9525547445255474
272.0,0.9525547445255474
273.0,0.9525547445255474
274.0,0.9525547445255474
275.0,0.9525547445255474
276.0,0.9525547445255474
277.0,0.9525547445255474
278.0,0.9525547445255474
279.0,0.9525547445255474
280.0,0.9525547445255474
281.0,0.9525547445255474
282.0,0.9525547445255474
283.0,0.9525547445255474
284.0,0.9525547445255474
285.0,0.9525547445255474
286.0,0.9525547445255474
287.0,0.9525547445255474
288.0,0.9525547445255474
289.0,0.9525547445255474
290.0,0.9525547445255474
291.0,0.9525547445255474
292.0,0.9525547445255474
293.0,0.9525547445255474
294.0,0.9525547445255474
295.0,0.9525547445255474
296.0,0.9525547445255474
297.0,0.9525547445255474
298.0,0.9525547445255474
299.0,0.9525547445255474
300.0,0.9525547445255474
301.0,0.9525547445255474
302.0,0.9525547445255474
303.0,0.9525547445255474
304.0,0.9525547445255474
305.0,0.9525547445255474
306.0,0.9525547445255474
307.0,0.9525547445255474
308.0,0.9525547445255474
309.0,0.9525547445255474
310.0,0.9525547445255474
311.0,0.9525547445255474
312.0,0.9525547445255474
313.0,0.9525547445255474
314.0,0.9525547445255474
315.0,0.9525547445255474
316.0,0.9525547445255474
317.0,0.9525547445255474
318.0,0.9525547445255474
319.0,0.9525547445255474
320.0,0.9525547445255474
321.0,0.9525547445255474
322.0,0.9525547445255474
323.0,0.9525547445255474
324.0,0.9525547445255474
325.0,0.9525547445255474
326.0,0.9525547445255474
327.0,0.9525547445255474
328.0,0.9525547445255474
329.0,0.9525547445255474
330.0,0.9525547445255474
331.0,0.9525547445255474
332.0,0.9525547445255474
333.0,0.9525547445255474
334.0,0.9525547445255474
335.0,0.9525547445255474
336.0,0.9525547445255474
337.0,0.9525547445255474
338.0,0.9525547445255474
339.0,0.9525547445255474
340.0,0.9525547445255474
341.0,0.9525547445255474
342.0,0.9525547445255474
343.0,0.9525547445255474
344.0,0.9525547445255474
345.0,0.9525547445255474
346.0,0.9525547445255474
347.0,0.9525547445255474
348.0,0.9525547445255474
349.0,0.9525547445255474
350.0,0.9525547445255474
351.0,0.9525547445255474
352.0,0.9525547445255474
353.0,0.9525547445255474
354.0,0.9525547445255474
355.0,0.9525547445255474
356.0,0.9525547445255474
357.0,0.9525547445255474
358.0,0.9525547445255474
359.0,0.9525547445255474
360.0,0.9525547445255474
361.0,0.9525547445255474
362.0,0.9525547445255474
363.0,0.9525547445255474
364.0,0.9525547445255474
365.0,0.9525547445255474
366.0,0.9525547445255474
367.0,0.9525547445255474
368.0,0.9525547445255474
369.0,0.9525547445255474
370.0,0.9525547445255474
371.0,0.9525547445255474
372.0,0.9525547445255474
373.0,0.9525547445255474
374.0,0.9525547445255474
375.0,0.9525547445255474
376.0,0.9525547445255474
377.0,0.9525547445255474
378.0,0.9525547445255474
379.0,0.9525547445255474
380.0,0.9525547445255474
381.0,0.9525547445255474
382.0,0.9525547445255474
383.0,0.9525547445255474
384.0,0.9525547445255474
385.0,0.9525547445255474
386.0,0.9525547445255474
387.0,0.9525547445255474
388.0,0.9525547445255474
389.0,0.9525547445255474
390.0,0.9525547445255474
391.0,0.9525547445255474
392.0,0.9525547445255474
393.0,0.9525547445255474
394.0,0.9525547445255474
395.0,0.9525547445255474
396.0,0.9525547445255474
397.0,0.9525547445255474
398.0,0.9525547445255474
399.0,0.9525547445255474
400.0,0.9525547445255474
401.0,0.9525547445255474
402.0,0.9525547445255474
403.0,0.9525547445255474
404.0,0.9525547445255474
405.0,0.9525547445255474
406.0,0.9525547445255474
407.0,0.9525547445255474
408.0,0.9525547445255474
409.0,0.9525547445255474
410.0,0.9525547445255474
411.0,0.9525547445255474
412.0,0.9525547445255474
413.0,0.9525547445255474
414.0,0.9525547445255474
415.0,0.9525547445255474
416.0,0.9525547445255474
417.0,0.9525547445255474
418.0,0.9525547445255474
419.0,0.9525547445255474
420.0,0.9525547445255474
421.0,0.9525547445255474
422.0,0.9525547445255474
423.0,0.9525547445255474
424.0,0.9525547445255474
425.0,0.9525547445255474
426.0,0.9525547445255474
427.0,0.9525547445255474
428.0,0.9525547445255474
429.0,0.9525547445255474
430.0,0.9525547445255474
431.0,0.9525547445255474
432.0,0.9525547445255474
433.0,0.9525547445255474
434.0,0.9525547445255474
435.0,0.9525547445255474
436.0,0.9525547445255474
437.0,0.9525547445255474
438.0,0.9525547445255474
439.0,0.9525547445255474
440.0,0.9525547445255474
441.0,0.9525547445255474
442.0,0.9525547445255474
443.0,0.9525547445255474
444.0,0.9525547445255474
445.0,0.9525547445255474
446.0,0.9525547445255474
447.0,0.9525547445255474
448.0,0.9525547445255474
449.0,0.9525547445255474
450.0,0.9525547445255474
451.0,0.9525547445255474
452.0,0.9525547445255474
453.0,0.9525547445255474
454.0,0.9525547445255474
455.0,0.9525547445255474
456.0,0.9525547445255474
457.0,0.9525547445255474
458.0,0.9525547445255474
459.0,0.9525547445255474
460.0,0.9525547445255474
461.0,0.9525547445255474
462.0,0.9525547445255474
463.0,0.9525547445255474
464.0,0.9525547445255474
465.0,0.9525547445255474
466.0,0.9525547445255474
467.0,0.9525547445255474
468.0,0.9525547445255474
469.0,0.9525547445255474
470.0,0.9525547445255474
471.0,0.9525547445255474
472.0,0.9525547445255474
473.0,0.9525547445255474
474.0,0.9525547445255474
475.0,0.9525547445255474
476.0,0.9525547445255474
477.0,0.9525547445255474
478.0,0.9525547445255474
479.0,0.9525547445255474
480.0,0.9525547445255474
481.0,0.9525547445255474
482.0,0.9525547445255474
483.0,0.9525547445255474
484.0,0.9525547445255474
485.0,0.9525547445255474
486.0,0.9525547445255474
487.0,0.9525547445255474
488.0,0.9525547445255474
489.0,0.9525547445255474
490.0,0.9525547445255474
491.0,0.9525547445255474
492.0,0.9525547445255474
493.0,0.9525547445255474
494.0,0.9525547445255474
495.0,0.9525547445255474
496.0,0.9525547445255474
497.0,0.9525547445255474
498.0,0.9525547445255474
499.0,0.9525547445255474
